date,supplier,region,transport,delay,weather,demand,inventory,traffic,port_delay,order_value,fuel_cost,risk
2025-10-28,Supplier_363,0,0,6,3,0,40,1,0,4092,3.96,High
2026-01-16,Supplier_64,1,2,11,3,2,78,2,1,1730,5.24,High
2026-01-08,Supplier_356,2,1,7,1,2,25,2,0,4971,4.05,High
2025-09-15,Supplier_231,1,3,10,2,0,76,1,1,2739,4.58,High
2025-06-21,Supplier_406,1,0,6,3,1,71,0,0,2453,3.7,Medium
2025-07-26,Supplier_65,1,3,11,1,1,93,1,1,4346,4.93,High
2025-04-22,Supplier_3,1,2,5,3,0,16,0,0,4768,3.21,Low
2026-01-10,Supplier_484,0,1,2,2,2,22,0,1,4275,2.14,Medium
2025-10-27,Supplier_59,3,3,11,0,1,12,2,0,4761,4.59,High
2025-05-18,Supplier_149,4,2,9,3,0,31,2,0,4388,4.57,Medium
2025-11-29,Supplier_212,4,2,7,3,1,77,2,1,3676,4.14,High
2025-08-05,Supplier_25,0,3,4,1,2,71,0,1,4738,3.17,Medium
2025-10-17,Supplier_266,0,1,8,3,0,15,2,0,4790,3.62,High
2025-12-08,Supplier_144,2,3,10,1,2,36,0,0,2789,4.05,Medium
2025-08-14,Supplier_236,2,3,9,2,0,5,2,1,4867,3.85,Medium
2025-06-21,Supplier_140,3,0,6,3,0,77,1,1,815,3.82,Low
2026-01-31,Supplier_209,0,1,11,2,2,45,0,0,676,5.11,High
2026-01-17,Supplier_188,0,0,11,2,1,27,2,0,3022,4.8,High
2026-02-18,Supplier_447,4,0,12,0,1,44,2,0,2437,4.58,High
2025-09-08,Supplier_480,4,0,1,2,1,92,2,0,1415,2.51,Medium
2026-03-04,Supplier_22,3,3,12,3,2,79,2,0,4053,5.35,High
2026-03-28,Supplier_369,1,3,6,3,1,88,1,1,3191,3.83,Low
2025-10-16,Supplier_36,0,1,12,1,1,90,0,1,2232,4.64,Medium
2025-08-02,Supplier_149,0,3,4,3,2,30,2,0,1192,2.84,High
2025-12-28,Supplier_5,3,1,1,3,1,13,0,0,2167,1.77,Medium
2025-09-28,Supplier_227,3,2,6,1,2,75,2,1,698,3.98,Medium
2025-07-25,Supplier_265,2,2,8,3,0,33,2,1,4414,3.6,High
2025-05-29,Supplier_461,4,3,1,2,1,45,1,0,3667,2.35,Low
2026-01-08,Supplier_89,1,3,11,1,1,59,1,0,4770,5.13,Medium
2025-05-08,Supplier_414,2,0,4,1,1,77,2,0,4919,2.51,Low
2025-05-19,Supplier_346,4,1,11,2,1,88,0,0,2488,5.0,High
2026-02-16,Supplier_246,1,2,6,1,2,65,2,0,3860,3.93,Low
2025-09-06,Supplier_90,4,0,5,1,2,13,0,1,1470,2.94,Low
2025-04-18,Supplier_203,3,0,3,3,2,78,1,0,4090,2.9,Medium
2025-11-24,Supplier_25,3,2,4,2,0,32,0,1,1671,2.98,Medium
2026-02-21,Supplier_207,2,3,9,2,2,37,0,0,3558,3.84,High
2025-09-07,Supplier_48,2,0,8,1,1,41,1,0,3181,3.78,Low
2025-10-21,Supplier_70,2,1,10,1,2,21,0,0,2625,4.17,Medium
2026-03-21,Supplier_442,3,2,1,0,1,21,2,1,2805,1.76,Low
2026-01-22,Supplier_449,2,3,5,3,2,42,2,0,1187,3.02,High
2025-05-26,Supplier_263,1,2,9,3,1,100,0,0,956,4.15,High
2025-09-04,Supplier_199,3,2,12,0,2,35,0,1,3078,4.79,Medium
2025-08-16,Supplier_343,3,0,5,3,1,58,0,0,4850,3.27,Medium
2025-09-06,Supplier_450,3,2,12,2,1,43,0,1,3094,5.12,High
2025-09-21,Supplier_399,3,1,10,1,1,6,0,1,3669,4.67,Medium
2026-02-10,Supplier_1,3,2,5,1,1,27,0,1,2674,3.49,Medium
2026-01-12,Supplier_97,0,0,12,2,1,46,1,0,4619,5.13,Medium
2025-06-15,Supplier_287,4,0,3,1,2,6,1,0,3022,2.54,Medium
2025-12-21,Supplier_55,4,2,1,3,0,9,0,1,1110,2.73,Low
2025-10-18,Supplier_51,1,0,12,0,0,16,0,1,4566,4.85,Medium
2025-09-10,Supplier_453,0,2,5,3,2,50,2,0,4422,3.02,Medium
2025-11-26,Supplier_433,1,3,6,0,1,30,0,1,1748,3.86,Medium
2026-01-04,Supplier_117,0,0,6,2,1,48,0,0,1555,3.51,Low
2025-09-13,Supplier_399,2,1,5,1,0,15,2,0,2553,2.98,Low
2026-03-06,Supplier_433,3,2,9,2,1,10,1,1,2369,4.73,High
2025-10-25,Supplier_404,3,2,5,1,1,17,2,1,2671,3.48,Medium
2026-01-20,Supplier_194,1,2,4,3,2,72,0,1,3210,2.98,Low
2025-10-08,Supplier_358,1,2,1,3,0,78,0,1,988,2.23,Low
2025-05-25,Supplier_361,4,3,10,0,0,54,0,1,2935,4.71,Medium
2025-04-14,Supplier_128,4,1,3,3,0,26,0,1,3720,2.64,Medium
2025-08-22,Supplier_365,2,2,1,3,1,82,2,1,4881,2.08,Medium
2025-08-09,Supplier_99,4,0,10,0,0,64,2,1,1059,4.26,Low
2025-07-15,Supplier_279,1,0,12,1,0,94,2,0,4861,5.39,High
2026-02-15,Supplier_84,1,0,8,0,2,93,1,0,1187,3.9,Medium
2025-04-25,Supplier_241,3,3,8,3,2,25,1,1,2117,3.61,High
2025-09-12,Supplier_304,1,2,10,1,1,19,2,0,4483,4.2,Medium
2025-12-01,Supplier_89,0,2,8,3,0,9,1,0,1339,3.75,High
2025-06-10,Supplier_13,4,2,2,0,2,78,1,1,1806,2.58,Medium
2025-05-14,Supplier_20,4,3,10,0,2,35,0,1,2602,4.16,Medium
2025-06-26,Supplier_467,3,0,11,2,1,38,0,1,3540,4.46,Medium
2026-03-04,Supplier_198,2,2,5,1,0,69,2,1,2789,2.8,Medium
2025-05-04,Supplier_99,0,3,2,0,0,32,2,0,4255,2.77,Low
2025-06-28,Supplier_450,2,2,7,2,2,74,2,1,3830,4.17,High
2026-02-24,Supplier_243,2,2,10,0,1,45,2,0,1685,4.64,High
2025-10-01,Supplier_101,0,0,7,3,1,61,2,1,4105,3.91,High
2025-12-06,Supplier_70,2,1,6,0,2,90,1,0,3744,3.02,Low
2026-02-11,Supplier_300,2,0,9,1,2,28,2,0,4639,4.63,High
2025-05-30,Supplier_205,1,3,11,2,2,36,1,0,2775,4.64,High
2026-02-26,Supplier_313,3,1,7,2,2,21,1,0,3754,3.82,High
2025-07-22,Supplier_400,2,0,2,1,1,63,1,1,4024,2.63,Low
2025-08-27,Supplier_156,1,1,7,2,1,85,1,1,3940,4.17,Medium
2025-05-10,Supplier_392,0,2,9,3,2,13,1,1,4288,4.41,High
2025-05-05,Supplier_477,4,2,6,0,1,17,0,0,3757,3.01,Medium
2025-12-02,Supplier_318,4,1,5,0,2,38,1,1,4216,3.14,Low
2025-05-30,Supplier_477,3,2,11,2,0,58,2,1,2634,4.55,High
2025-07-08,Supplier_47,3,1,12,3,2,57,0,0,1463,4.99,High
2026-01-27,Supplier_323,0,2,11,2,1,9,1,0,3815,4.93,Medium
2025-08-09,Supplier_76,4,0,7,2,2,47,1,1,1658,4.06,High
2026-04-11,Supplier_481,1,3,6,2,1,66,2,0,3927,3.68,Medium
2025-09-27,Supplier_310,4,0,10,2,2,19,2,0,1098,4.75,High
2025-05-15,Supplier_240,4,1,7,1,2,5,2,1,3155,3.33,High
2025-10-20,Supplier_314,4,3,12,3,1,48,2,0,1169,5.0,Medium
2025-06-18,Supplier_169,0,0,11,1,2,46,1,1,4409,4.65,High
2025-10-04,Supplier_2,1,2,11,0,1,75,2,0,3842,5.25,High
2025-11-04,Supplier_306,1,1,11,1,1,47,1,0,4677,5.18,High
2025-07-26,Supplier_496,4,3,1,1,2,79,2,0,3401,2.65,Low
2025-07-16,Supplier_404,3,0,11,1,1,86,1,0,2408,4.7,High
2025-09-29,Supplier_17,2,1,1,1,2,83,1,0,3256,1.79,Low
2025-05-02,Supplier_414,1,3,7,3,2,51,0,0,516,4.18,Medium
2025-05-16,Supplier_193,0,0,7,0,0,51,2,1,2757,3.33,Medium
2025-08-08,Supplier_217,0,2,6,1,2,5,1,0,1363,3.8,Low
2025-08-20,Supplier_324,3,0,10,2,1,37,1,1,4925,4.78,Medium
2025-04-23,Supplier_132,2,1,7,1,1,95,2,0,2952,3.54,Low
2026-03-02,Supplier_22,1,1,5,2,2,45,1,1,3500,3.53,Medium
2025-07-15,Supplier_468,0,2,1,3,0,64,2,0,1409,2.59,Medium
2025-10-11,Supplier_442,1,3,12,1,2,92,0,0,4330,5.0,Medium
2025-10-13,Supplier_94,0,2,2,2,0,97,2,1,2568,2.58,Medium
2025-08-18,Supplier_351,3,2,2,0,1,79,1,1,1538,2.99,Medium
2026-01-18,Supplier_353,1,1,12,3,2,17,2,0,2149,5.01,High
2025-08-14,Supplier_326,0,2,6,2,0,55,0,0,1504,3.34,Low
2025-12-09,Supplier_429,4,3,10,1,2,45,2,1,511,4.6,High
2025-12-10,Supplier_30,3,1,3,1,1,63,2,0,3124,2.9,Low
2025-05-12,Supplier_461,0,2,6,0,0,86,0,0,2400,3.03,Low
2025-05-17,Supplier_346,2,2,4,0,1,33,2,0,1720,3.32,Medium
2026-04-05,Supplier_351,0,0,5,1,0,17,1,1,1435,3.27,Medium
2025-08-02,Supplier_463,0,1,11,2,1,86,2,1,3349,5.2,High
2025-07-29,Supplier_390,2,1,9,0,1,50,1,0,2759,4.37,Medium
2026-03-31,Supplier_352,0,3,6,2,2,53,2,0,4081,3.03,Medium
2026-03-24,Supplier_138,1,3,9,1,1,91,2,0,4288,4.66,High
2025-10-07,Supplier_130,0,1,5,2,1,86,1,0,3779,3.53,Medium
2025-06-20,Supplier_142,3,0,10,3,1,95,2,0,1845,4.34,High
2026-03-11,Supplier_422,0,2,5,3,2,69,2,0,2688,3.46,Medium
2025-05-13,Supplier_115,2,1,10,1,0,23,1,1,4079,4.32,High
2026-04-04,Supplier_27,4,2,11,2,0,56,0,0,3259,4.28,Medium
2025-10-21,Supplier_160,2,0,10,1,1,99,2,0,746,4.79,High
2026-03-17,Supplier_211,3,0,11,2,2,22,2,1,4930,4.3,High
2025-08-10,Supplier_191,4,2,6,1,1,13,2,1,3894,3.86,Low
2025-07-25,Supplier_241,1,0,7,0,1,89,1,1,4217,3.52,Low
2025-12-10,Supplier_35,1,0,12,0,2,70,1,1,3196,4.53,Medium
2025-12-11,Supplier_15,2,1,11,1,2,7,1,1,3679,4.73,High
2025-05-06,Supplier_485,1,3,2,1,2,63,2,1,2928,2.02,Low
2025-11-24,Supplier_488,4,1,1,1,2,22,1,1,2721,2.63,Low
2025-06-29,Supplier_499,3,0,11,1,0,42,2,0,3460,4.46,Medium
2026-01-22,Supplier_309,3,0,7,0,2,45,0,0,809,3.43,Low
2025-10-26,Supplier_98,3,2,8,2,2,27,1,1,4242,4.38,High
2026-04-04,Supplier_293,1,1,5,1,2,45,1,1,1157,2.78,Low
2026-02-01,Supplier_339,2,1,10,1,1,98,2,0,3339,4.17,High
2025-12-23,Supplier_155,4,3,6,2,2,93,0,1,1995,3.77,Low
2025-06-11,Supplier_252,3,3,2,0,0,89,1,0,4395,2.88,Low
2025-11-16,Supplier_332,2,3,10,0,1,16,0,1,3039,4.64,Medium
2026-01-24,Supplier_122,2,3,11,3,1,99,1,1,3381,4.94,High
2025-06-21,Supplier_30,4,1,12,2,2,28,1,1,3427,5.38,High
2025-12-21,Supplier_99,0,1,4,2,1,9,0,1,1651,2.66,Low
2025-11-15,Supplier_179,1,1,7,3,1,41,0,0,1724,3.46,High
2026-03-01,Supplier_394,0,1,1,1,2,72,0,1,4621,2.38,Low
2026-01-13,Supplier_439,2,1,1,3,1,50,0,1,1184,2.48,Low
2026-01-18,Supplier_136,0,3,2,2,1,87,2,1,2390,2.08,Medium
2025-12-12,Supplier_275,2,2,11,3,0,47,1,0,620,4.9,High
2025-07-17,Supplier_55,0,2,6,2,2,81,1,0,1610,3.66,Medium
2025-12-26,Supplier_150,0,3,9,0,1,8,0,1,4562,4.53,Medium
2026-03-04,Supplier_444,0,1,7,0,1,28,2,1,1899,3.83,Low
2025-07-06,Supplier_476,4,2,6,0,2,62,2,0,3483,3.17,Medium
2026-04-10,Supplier_307,2,0,7,0,1,76,0,1,656,3.39,Low
2026-03-29,Supplier_382,1,2,4,1,2,58,2,0,4594,3.09,Low
2025-12-29,Supplier_69,2,1,5,1,1,7,0,1,3828,3.42,Low
2025-11-07,Supplier_256,1,0,2,1,1,7,2,0,1996,2.18,Low
2026-02-12,Supplier_116,2,1,2,3,0,70,0,0,1519,2.1,Low
2026-02-05,Supplier_304,0,2,1,2,2,32,0,0,926,1.78,Low
2025-11-26,Supplier_424,0,2,9,3,1,84,0,0,4756,4.7,Medium
2025-05-27,Supplier_193,1,2,8,2,2,32,0,0,3828,3.71,Medium
2025-09-09,Supplier_294,4,2,10,2,1,14,2,1,3302,4.07,High
2025-12-14,Supplier_253,2,3,11,1,0,17,2,0,1883,4.29,High
2025-10-03,Supplier_7,1,2,12,0,1,22,1,0,4895,5.0,High
2026-03-23,Supplier_400,0,0,7,0,1,79,0,0,3686,3.71,Medium
2026-03-22,Supplier_168,0,0,9,0,1,5,2,0,1020,3.76,High
2026-03-14,Supplier_317,1,0,8,2,0,14,0,0,2026,3.85,Medium
2025-05-02,Supplier_405,3,2,2,1,0,7,1,0,2659,2.78,Low
2026-01-06,Supplier_347,4,2,11,0,2,50,1,0,1356,4.39,High
2025-05-23,Supplier_60,2,2,10,0,2,92,1,0,4055,4.73,Low
2025-12-18,Supplier_209,0,1,3,0,1,47,0,1,2575,2.87,Medium
2025-08-29,Supplier_143,3,2,3,2,1,21,0,0,4497,2.75,Low
2026-01-16,Supplier_159,3,3,6,3,1,72,0,1,3177,3.66,Medium
2025-04-23,Supplier_87,3,0,12,3,2,63,0,1,1296,5.15,High
2025-06-17,Supplier_423,0,0,11,1,1,51,1,0,644,5.08,High
2025-09-14,Supplier_31,4,2,9,3,2,97,1,0,2354,3.77,Medium
2025-06-01,Supplier_471,3,3,3,3,0,45,0,1,1546,3.22,Medium
2026-01-15,Supplier_190,4,1,4,0,2,36,0,0,557,3.25,Medium
2026-02-16,Supplier_178,1,0,10,1,1,77,2,1,2643,4.22,High
2025-08-08,Supplier_320,3,0,12,3,1,95,1,1,3600,5.33,Medium
2025-10-28,Supplier_384,3,1,4,0,1,66,0,1,1683,2.99,Medium
2026-01-08,Supplier_410,4,2,10,0,2,48,1,1,1097,4.46,Medium
2026-03-02,Supplier_41,3,0,12,3,0,47,2,0,4149,4.74,High
2025-05-29,Supplier_94,3,0,8,3,0,98,2,1,4700,3.53,Medium
2025-12-28,Supplier_260,3,1,8,1,1,13,2,1,2941,4.4,High
2026-03-09,Supplier_492,3,0,3,2,0,95,2,0,2878,2.55,Medium
2025-12-09,Supplier_244,0,0,11,1,2,30,1,0,2688,4.87,High
2025-07-19,Supplier_86,1,1,1,2,1,19,2,0,4743,1.87,Medium
2025-12-12,Supplier_399,1,3,10,3,0,78,2,0,2692,4.87,High
2026-02-07,Supplier_150,0,1,8,2,0,38,2,0,3180,3.89,High
2025-06-22,Supplier_434,1,0,1,3,2,23,0,0,4162,1.88,Low
2025-12-09,Supplier_247,0,0,11,0,2,79,2,1,4229,4.43,Medium
2025-04-19,Supplier_75,2,2,4,1,0,91,1,0,3975,2.82,Medium
2025-08-07,Supplier_15,2,3,5,0,0,15,2,1,1603,3.68,Low
2025-07-23,Supplier_457,4,1,10,1,1,18,0,0,874,4.68,Medium
2026-03-24,Supplier_88,2,0,5,3,0,85,2,0,834,3.0,High
2026-01-30,Supplier_143,4,1,12,0,1,26,1,0,4877,4.73,High
2025-08-14,Supplier_102,0,1,7,0,2,73,1,0,3104,3.88,Medium
2025-11-22,Supplier_315,4,0,10,1,0,51,1,0,680,4.91,Low
2025-07-12,Supplier_12,1,0,5,0,1,10,1,1,614,3.65,Low
2025-12-23,Supplier_134,1,2,7,2,0,26,2,1,2380,3.37,Medium
2025-10-25,Supplier_286,3,2,9,3,0,69,0,1,1771,4.01,Medium
2025-11-21,Supplier_79,0,1,5,3,1,91,1,0,4949,3.67,Medium
2025-08-14,Supplier_364,0,3,6,2,1,17,2,1,3440,3.25,High
2025-07-06,Supplier_278,3,1,1,3,1,17,1,1,748,2.55,Medium
2026-03-09,Supplier_470,1,2,4,0,0,90,1,0,2958,2.85,Medium
2025-08-06,Supplier_253,4,1,10,0,1,81,2,1,1055,4.32,Low
2025-05-30,Supplier_234,1,1,9,0,2,31,2,1,2435,4.37,High
2025-10-04,Supplier_380,4,0,8,2,2,20,0,0,4360,3.58,Medium
2025-04-18,Supplier_248,4,2,5,1,0,18,0,0,3311,3.04,Medium
2026-03-07,Supplier_324,4,3,12,2,1,73,2,1,3605,4.57,Medium
2025-12-24,Supplier_84,2,3,9,3,0,75,2,1,784,4.33,High
2025-07-05,Supplier_184,0,3,6,0,0,95,2,0,1909,3.9,Low
2026-03-14,Supplier_84,4,2,12,0,1,96,0,1,1973,4.88,Medium
2026-04-11,Supplier_228,0,0,2,2,0,7,0,0,1103,2.74,Low
2025-07-31,Supplier_475,4,3,4,3,0,83,0,0,2194,2.87,Low
2025-12-07,Supplier_277,0,2,10,2,2,62,0,0,4735,4.32,Medium
2025-06-01,Supplier_368,1,3,5,2,1,97,1,0,865,3.62,Low
2025-10-02,Supplier_141,3,1,2,3,2,57,0,1,4301,2.43,Low
2025-12-07,Supplier_8,0,2,11,1,2,9,1,1,1622,4.81,High
2026-01-21,Supplier_43,1,2,1,3,0,82,2,0,3642,2.58,Medium
2026-03-19,Supplier_228,3,0,2,0,2,60,1,1,1758,2.43,Low
2025-08-25,Supplier_465,3,1,1,3,0,31,2,0,3572,2.39,Medium
2025-08-10,Supplier_54,2,2,3,3,0,28,2,1,4195,3.08,Medium
2025-09-24,Supplier_97,2,0,8,2,2,47,1,1,3461,4.13,Medium
2025-08-26,Supplier_156,0,0,3,3,2,62,1,0,3196,2.97,Medium
2026-02-03,Supplier_387,3,0,12,2,2,24,2,1,1240,4.85,Medium
2026-02-24,Supplier_350,3,3,4,3,1,14,2,0,3342,2.93,High
2026-04-14,Supplier_412,0,2,3,3,1,90,1,0,4887,2.6,Medium
2025-08-30,Supplier_146,4,2,5,3,1,15,2,0,3020,3.02,High
2025-10-22,Supplier_129,4,0,9,1,2,97,1,1,2482,4.67,Medium
2025-06-27,Supplier_97,0,3,6,1,1,32,0,0,4451,4.0,Medium
2025-11-18,Supplier_9,1,0,12,1,1,9,2,1,789,4.82,High
2025-12-22,Supplier_207,4,3,8,1,2,51,1,1,2211,4.23,Medium
2025-10-25,Supplier_314,0,2,6,0,0,88,0,1,1574,3.0,Low
2025-11-08,Supplier_268,3,0,4,0,2,38,2,0,4778,2.83,Medium
2025-12-17,Supplier_455,3,1,3,0,2,39,2,0,1350,2.5,Medium
2025-05-17,Supplier_215,1,2,1,2,0,70,1,0,2069,2.39,Low
2026-03-06,Supplier_133,0,0,1,2,0,78,2,0,2955,2.55,Low
2025-04-24,Supplier_203,4,3,1,1,0,26,0,0,2594,2.51,Low
2025-05-22,Supplier_31,2,1,10,0,1,59,0,0,4527,4.22,Low
2026-03-25,Supplier_109,3,1,6,3,2,15,2,0,4930,3.11,High
2026-03-19,Supplier_153,2,0,10,1,0,53,0,0,3207,4.99,Low
2026-01-18,Supplier_110,3,2,7,3,1,71,2,1,3499,3.49,Medium
2025-05-07,Supplier_102,4,2,1,0,1,78,0,1,3899,1.93,Medium
2025-06-28,Supplier_192,4,1,7,0,1,68,1,0,3411,3.85,Medium
2025-09-06,Supplier_294,2,0,6,2,1,79,2,1,4325,3.2,Medium
2025-11-14,Supplier_59,0,2,7,0,2,34,0,1,2072,3.88,Medium
2025-09-21,Supplier_91,3,3,12,1,0,53,1,0,1660,5.34,High
2025-09-29,Supplier_96,4,2,4,2,2,36,2,0,756,3.29,Medium
2026-04-02,Supplier_219,4,1,6,0,1,91,2,0,915,3.47,Medium
2025-04-17,Supplier_432,4,1,8,0,2,64,2,0,2558,3.75,Medium
2026-03-25,Supplier_294,3,0,4,0,0,17,0,0,3165,3.03,Medium
2026-03-25,Supplier_421,4,2,10,3,1,21,2,1,3607,4.79,High
2025-12-22,Supplier_457,3,1,9,0,2,61,2,1,4965,3.85,Low
2025-10-20,Supplier_164,1,2,8,0,1,95,1,0,3422,4.03,Medium
2025-11-17,Supplier_21,2,3,8,1,1,19,1,0,3565,4.06,Low
2025-07-16,Supplier_170,1,3,1,3,1,61,0,0,1181,2.51,Low
2025-06-15,Supplier_286,3,2,5,0,2,77,1,1,4894,2.97,Medium
2026-03-21,Supplier_470,4,1,7,2,1,7,2,0,4792,3.47,Medium
2025-08-14,Supplier_392,1,1,8,0,1,9,0,1,3847,4.42,Medium
2025-12-21,Supplier_190,4,1,2,1,2,27,2,1,3280,2.22,Medium
2026-03-02,Supplier_282,0,2,11,0,0,41,0,0,3262,4.57,Low
2026-02-21,Supplier_286,1,3,10,2,2,37,0,0,2832,4.02,High
2025-11-10,Supplier_246,4,0,10,1,0,46,2,1,3019,4.74,High
2025-08-25,Supplier_359,1,0,12,3,1,17,0,0,2545,4.53,High
2025-11-25,Supplier_37,3,2,12,0,1,23,0,0,545,4.58,Medium
2026-02-09,Supplier_399,4,0,11,3,2,7,2,0,3784,4.76,High
2025-06-08,Supplier_55,4,3,6,0,0,50,1,0,1088,3.17,Low
2025-07-17,Supplier_168,2,1,8,2,2,15,0,0,4445,3.77,Medium
2025-12-01,Supplier_288,2,2,4,1,1,85,0,1,4969,3.1,Medium
2025-05-24,Supplier_300,2,1,7,0,0,80,0,0,578,3.5,Low
2025-08-24,Supplier_189,2,2,6,1,1,61,1,0,1821,3.46,Medium
2025-11-28,Supplier_428,3,2,6,2,1,95,1,0,4981,3.68,Low
2025-12-28,Supplier_323,4,1,11,1,0,48,0,1,2269,5.0,High
2025-04-24,Supplier_278,3,1,8,3,2,47,1,1,3231,4.12,High
2025-10-28,Supplier_352,2,0,10,1,1,8,2,0,1719,4.05,Medium
2025-04-30,Supplier_14,1,3,11,0,0,51,2,1,3923,4.71,High
2025-11-28,Supplier_96,3,2,10,1,1,81,0,1,728,4.72,Medium
2025-09-22,Supplier_449,2,3,12,1,0,22,1,1,2899,5.14,High
2026-02-08,Supplier_279,1,1,4,2,2,42,0,1,1228,2.57,Low
2026-02-25,Supplier_426,1,1,5,0,0,79,0,1,3556,3.72,Medium
2026-03-27,Supplier_252,4,1,9,3,2,31,0,1,2957,4.48,High
2026-02-04,Supplier_457,2,1,1,3,0,96,2,0,2968,2.71,Low
2025-08-29,Supplier_298,3,1,2,3,0,28,1,1,3991,2.43,Medium
2025-11-25,Supplier_429,1,3,2,1,0,80,0,1,1816,2.36,Medium
2025-11-11,Supplier_349,1,2,11,2,0,80,0,1,2616,4.35,Medium
2026-01-24,Supplier_230,1,3,9,1,2,71,1,0,838,4.52,Low
2026-02-04,Supplier_392,4,1,6,0,0,32,2,0,4274,3.87,Low
2025-06-30,Supplier_135,2,1,1,0,1,16,2,0,577,2.34,Low
2025-12-16,Supplier_365,1,1,6,3,2,26,0,1,4897,3.33,Medium
2026-01-10,Supplier_466,1,3,6,2,0,88,1,1,2179,3.79,Low
2026-01-06,Supplier_229,2,1,8,3,0,96,2,1,2981,3.7,Medium
2025-12-03,Supplier_492,1,2,6,1,1,69,1,0,3547,3.46,Medium
2025-04-24,Supplier_260,1,0,12,3,0,46,1,1,3932,4.85,High
2025-10-12,Supplier_224,3,1,6,2,2,44,0,1,3897,3.56,Low
2025-05-19,Supplier_56,4,0,5,3,0,84,2,0,3877,3.21,High
2026-01-01,Supplier_469,4,2,8,0,1,96,2,0,2417,4.23,Medium
2025-09-06,Supplier_321,1,2,12,3,2,14,2,1,1960,5.02,High
2025-12-27,Supplier_305,1,1,10,3,1,50,2,0,1985,4.3,High
2025-12-26,Supplier_317,2,2,12,2,0,8,1,1,4715,4.75,Medium
2025-10-10,Supplier_69,3,0,8,1,1,93,0,0,1702,3.72,Medium
2026-03-11,Supplier_106,0,2,5,1,0,39,2,1,2253,3.41,Medium
2025-05-01,Supplier_85,2,1,1,3,0,73,0,1,2056,2.31,Medium
2025-12-27,Supplier_206,1,1,8,3,2,54,0,1,4770,3.96,Medium
2025-09-05,Supplier_349,0,3,8,0,0,90,0,1,4193,4.19,Low
2025-05-12,Supplier_348,4,3,10,1,2,57,2,1,2356,4.4,High
2025-09-10,Supplier_473,0,2,6,0,2,21,1,1,3233,3.27,Medium
2026-02-27,Supplier_3,3,3,7,2,1,36,2,1,943,3.41,High
2026-03-11,Supplier_122,2,2,10,2,1,99,2,1,1518,4.58,Medium
2025-08-07,Supplier_17,4,2,11,2,1,62,0,0,3706,4.94,High
2025-09-10,Supplier_455,3,2,6,0,2,95,2,1,3256,3.23,Medium
2025-12-12,Supplier_343,0,3,5,1,1,73,0,1,2381,2.92,Low
2025-08-15,Supplier_119,2,2,9,2,0,14,1,1,1370,4.65,High
2025-07-25,Supplier_245,3,1,1,0,1,73,0,0,3534,2.15,Medium
2025-12-19,Supplier_376,3,0,11,0,1,6,0,0,780,4.42,Medium
2025-12-06,Supplier_119,2,2,7,0,2,34,0,0,1126,3.79,Medium
2026-01-12,Supplier_343,0,1,7,2,1,77,2,1,807,3.74,High
2025-11-26,Supplier_334,4,2,9,1,0,72,1,0,1073,4.14,Medium
2026-01-04,Supplier_350,4,1,2,2,1,29,0,0,3323,2.45,Low
2026-04-11,Supplier_339,1,3,9,2,1,77,1,1,2726,4.01,High
2026-02-22,Supplier_37,1,0,4,1,2,68,2,0,3511,2.76,Low
2025-12-06,Supplier_497,3,0,3,2,0,71,1,1,2267,2.3,Medium
2025-10-08,Supplier_49,2,3,12,1,0,89,0,1,2989,4.86,Medium
2025-06-25,Supplier_472,2,3,10,1,2,48,2,0,644,4.47,Medium
2025-06-29,Supplier_30,0,3,7,2,2,67,0,0,4141,3.69,Low
2026-03-15,Supplier_122,0,0,5,0,1,86,0,1,4633,3.13,Medium
2025-10-09,Supplier_115,0,2,4,1,1,79,1,1,1530,3.19,Low
2025-10-05,Supplier_191,1,2,5,1,1,79,2,0,4014,3.02,Low
2026-03-23,Supplier_153,4,1,6,0,0,13,1,0,1107,3.96,Medium
2025-07-19,Supplier_1,4,0,3,2,0,87,0,1,2929,2.57,Medium
2025-11-17,Supplier_411,3,3,1,1,0,58,2,1,2006,2.29,Medium
2025-12-28,Supplier_362,3,1,8,3,0,8,2,1,2479,3.92,Medium
2025-12-09,Supplier_376,4,1,5,0,1,56,1,0,985,3.71,Medium
2026-03-07,Supplier_60,1,2,5,2,1,32,1,0,3222,2.9,Medium
2026-01-20,Supplier_468,4,3,11,2,0,97,2,0,1628,4.6,High
2026-02-14,Supplier_491,4,3,7,0,1,33,2,1,2613,4.02,Low
2026-01-13,Supplier_216,3,3,2,0,1,9,2,0,2956,2.09,Low
2026-03-27,Supplier_202,0,1,8,3,1,31,2,0,3288,4.35,High
2025-12-31,Supplier_250,0,0,9,3,2,88,0,1,975,3.92,High
2026-03-09,Supplier_170,1,3,8,0,0,73,2,1,1407,4.09,Medium
2025-04-30,Supplier_497,2,2,3,3,0,11,0,1,1078,2.88,Medium
2026-02-12,Supplier_456,2,1,1,0,0,77,2,0,4136,2.21,Medium
2026-03-22,Supplier_390,3,0,11,3,0,58,1,0,1272,5.16,High
2025-09-08,Supplier_387,0,1,3,1,1,31,1,1,4631,2.81,Low
2026-01-05,Supplier_255,1,3,9,2,2,29,1,1,832,4.54,High
2025-05-14,Supplier_32,0,1,11,3,0,41,0,0,2922,4.67,High
2025-06-18,Supplier_137,0,3,6,3,1,26,0,0,2880,3.19,Low
2026-03-06,Supplier_439,0,3,10,0,2,86,1,0,3493,4.47,Medium
